x1,x2
1.375013429421374,0.4673716963358783
5.838690822842774,2.824039413283222
3.630097981434285,1.64553958873707
5.200028934826881,2.580034235306792
5.655294739861139,2.685392967120916
3.4571212285892754,1.4520109751711463
6.087266310136726,0.7753202656525979
3.734708761133754,2.798486110362492
5.592586037242409,3.240650833051205
6.113720367543667,3.4110093036735734
5.356435919849622,0.8907349489776071
3.2689085140719274,2.589134222197908
5.5376789241768085,1.9235810788820014
5.047505630193177,2.4140010199978024
3.9334151848640837,1.8505010513379792
4.776114813186289,3.201138655155646
4.183203486274773,2.1255612334848473
6.021112582806824,2.4886481207433984
6.020195998157921,2.451854107911348
4.969152491254136,3.471131217205241
5.430380799289993,2.5703726047136204
6.938910216505563,4.492541555150793
5.147039599557308,3.137059300464621
4.594851049436647,1.7665932231961539
4.896429595023283,1.2589997174798822
5.206431782955508,3.8802801686117503
5.860127389627215,3.3822720325526543
5.192134406871477,1.9966429476155536
3.272663537708043,1.4383275227384849
3.328377139702763,3.2679445796619504
6.700653411934878,3.43528618951492
3.9257840605348835,1.8300868768343481
3.3738882363939977,2.111021884515052
4.523176463897704,2.641085303755174
6.434544896117283,2.0661694034309783
6.979507013977523,3.878847729554656
5.656955390320078,3.999668158016605
7.000961745275514,2.2206537041738543
6.822440493523668,4.707212041385549
4.731074146440568,2.809696240705547
5.872574816621973,4.274743198620163
6.745551044061612,3.4699555411509184
5.151706727499632,3.4409972861056413
6.47305570616131,3.0005290860704474
5.394971435095513,2.6657966498337604
4.732697459802268,2.943543410420285
4.018574267166739,1.6720657923843256
5.097046467228715,2.701805081138048
4.5672311767256275,2.1761256595953165
4.2486662233727515,2.32626452530775
4.258151695725397,1.5774936728162523
4.925898591960097,2.0060203257215954
7.273765001814973,3.245188124902742
4.967284599517809,2.0795464958664476
5.874392463428569,3.571442908468797
3.3181447112413593,2.1050402012380043
4.638736577218,1.226957165603165
3.7580092578682414,3.1536437018625385
3.4144618716359503,1.6870504903090884
3.690134948162897,1.5739691854586284
5.173908395906039,3.0086519119630823
4.670053418733606,1.834274038081494
4.789507204598469,3.2844560562136715
5.455707641870451,2.91928492337607
4.226690331010739,2.884620900568984
4.927018244696203,2.726450949469985
3.7318162061391096,1.41657955930373
6.174378355697139,2.0608000548343344
4.262480140800895,1.7217314679079323
6.2085843081318215,1.759531961204182
5.799888722115427,2.198496117159659
5.438169456124855,2.493129289448019
4.358077918023895,3.474385684148765
6.240933417479095,3.1675098907247627
5.70730283657574,2.6898610872775968
4.451119446804762,2.932052498870823
4.735483185568786,2.5610246442408524
4.114207656484093,2.158105111591928
5.396336646311048,2.7736639118421382
5.295741493025372,1.451390684226115
3.942715101330502,2.104345776978696
3.9794382974860785,2.1722009222316374
6.474286968028185,2.8992994296646306
5.283851765092461,1.767412053440154
3.9177445991181585,1.0037202605036923
2.892791054751868,1.6058610630509453
4.608596064251844,1.4153926139845185
5.284605091426322,2.462562520311607
2.5734701620850955,2.799579195893376
3.6002083860989402,-0.13033493111980654
5.1466714233477235,1.706792433343547
4.995925600976963,2.280372410678291
7.009776902364726,2.8417996896584143
4.087288823641518,1.996782202809742
5.4225561438844485,2.9599635770281454
5.744625583984143,3.5448400300368292
4.807975144743714,3.3555372885999413
6.86888082415263,3.9682799113857943
5.710457143987002,1.945448481421205
5.8418819038660885,3.155772791472514
4.252842799169656,1.8496994933613136
5.14808124505316,2.3263550846444407
4.699188294660991,3.9590526599733833
3.4445053445450484,2.964298376722302
5.07870178606681,2.986506088147352
4.555702188802835,3.1940249893649937
3.931598713509793,3.2834843136548892
4.700131410395645,2.1495030919452374
6.074775258033523,2.765644025461725
4.112925022090926,1.7079426922921868
4.4443004976118985,2.9025982767674074
3.7808565867904207,1.0463931835132847
5.554789913047875,1.9263951260093688
4.689431445687925,2.3527910521572792
5.085606688938201,1.621117704584822
5.953164520051293,1.7721552122769881
4.382380989521218,1.7962074400139985
5.5431962736249405,3.083851231079979
4.354276045592147,1.7465859297907096
4.804462504368485,2.6420499805779247
5.599910888375149,2.13161695059527
5.481233676731148,3.379655206383481
5.140423876481658,1.6970458528788661
5.306076831432925,3.207137317030831
5.257581021670857,2.023088345038294
6.245655880365431,3.3444835466284917
3.2385247250326614,1.3431320035479228
6.260998652597506,2.520109093022354
4.61631647425559,0.7080699735456397
5.640891284229186,2.764576191265978
5.070304960995458,4.105200137312341
4.800140382153549,2.455384116785692
3.954532120538512,1.8208859097144963
6.8632659242340175,3.7180599884191547
5.807317289871916,2.4714753938511542
3.9959165272759956,1.204108990685823
5.038153725317251,2.4847949080606013
4.040911844541572,3.528760316924803
6.055699274622124,3.0300771256938166
3.8378547046510407,1.8387239842395111
6.007021657208768,2.6791120640315484
4.222996052062843,1.0340357788441619
2.5636692629016644,2.488891652902595
4.796577354268862,2.6647339266880627
4.624258299894296,2.019450762280033
5.3360858908896285,1.0570326174240714
7.16411250773804,3.0080426388963852
5.653729209974887,3.2389633817233303
4.565345988326323,2.8402144996021588
5.04349006337406,2.5080445044318287
4.820713312106966,1.7371055490653144
6.229492583785046,2.7012060398089246
6.761085279978536,3.0723830991317604
5.67794413280074,2.04191037316693
6.217896266662934,2.691056857727537
3.4219591519126693,2.582312158224802
5.60329926943088,3.6327263554621343
5.4929783065363065,1.9463568237971636
5.596478773435806,2.2412563142172215
6.386784044530019,2.164379369124283
5.493598485463241,1.5106279082192258
5.678409377326071,3.218322894240657
3.30066034191102,1.3366375228011709
4.825881776194198,2.8702221802319063
4.936908232247466,3.3673893828785966
7.5507914086362415,4.107743363126172
6.096727689016738,3.1230798536027895
3.8162116498845693,1.719751987908759
5.6792982768418945,2.826294752611542
5.706728232358025,2.8363681710853736
5.933984360208196,2.311123945224655
6.573398871289275,3.698932298372796
6.065811695654522,1.9589263476669818
6.598848226195338,3.3037243979253033
6.202500927670569,3.157317485707909
3.088731786906912,3.662148755988281
4.411902801899199,3.2025306938097686
7.185490626649207,3.1013783529170205
4.949189915651326,2.6503319796175533
6.617788170982364,4.063180933712367
4.569605796388882,2.3727067339658614
4.940807973577058,1.9269541348132957
4.149572103780102,2.0111234854286364
5.471863869549518,3.0325909535563444
6.543635081971031,2.9202408418170407
5.659122652768316,2.9012831920909896
5.5841288193374075,2.8435088189467965
7.106298868829294,2.639873741964051
4.790738573010089,2.211575608981621
5.973776743642909,3.1268403523328208
4.566133543794875,2.8846873607097616
5.009526138274223,1.8237668088007646
4.790123965516579,3.071834628473747
4.770999636447199,1.7905371910616643
4.148288022071643,1.3673507010289083
5.987562070746893,1.5896818572638391
5.000155593796508,2.6344335465533444
5.424968286377055,2.6292940085749192
5.798369500109966,3.241258361524609
5.570597217353709,3.1580334148551117
4.704941763169958,2.29773985113672
4.717434477878666,2.478033488813349
5.797030701465666,1.7455820814982128
2.624672231080474,2.807007771253739
5.022690490457373,1.9144937294093838
5.224592063942019,1.589806986766255
3.893856384498529,3.093408689853902
4.299414447629108,2.5104165893423698
7.187021944490322,3.5083035878955933
5.808849332768477,4.251883090241235
5.1723332355343405,2.3831018333990825
4.025578760567729,2.7766085688073097
4.49715063501495,1.6910464810454489
4.3527198843133945,2.5876523584947786
4.998997101065763,3.093732893455112
5.49697137716534,3.2774475038979
3.5138600032108362,2.0512116990201674
5.654435397951489,3.318302743933824
3.6836803696172433,2.3800499035651117
5.842673453239453,3.050964520994274
3.717422708848991,4.222404011988219
4.117374675776425,1.9328102894744439
3.5827243559595825,1.640539764531662
4.230226744987838,3.4383043629950576
3.2510053500426164,1.8778760535830543
6.558454131710588,1.2252520373480205
4.941263534100921,1.8656833054676234
3.2109387582988473,2.488442025080789
6.588423873355158,2.5254521977965023
5.216343164989007,2.820820412205342
4.222504484768391,1.1366552027476844
7.2658888842759755,3.6253298161035206
5.5126739038836545,2.737739222034793
3.555826974258021,1.2907582376676263
3.911517394652876,1.7243357531609294
4.140167687946387,2.701606541460272
5.626889901294286,1.618545713145679
6.157045599201265,3.024728104064875
7.146569568173301,2.660393958975138
5.955067413568454,2.236890639045866
3.982400478324024,2.4509037294854163
7.659367202819761,4.464668876625943
5.935883017776916,2.8516856951810987
3.448424384109301,1.7005296544544224
5.618753121311789,2.170857228632917
4.660326417505947,2.753669073400679
4.22854364992377,1.685469478385391
2.8217084879902687,1.1958153551642636
2.897789167721657,1.4068836675258949
2.478882049271464,2.392278009545909
5.845012004827044,2.9185623475303704
4.8343716254175115,3.046272706672696
6.254907164747339,2.37178161962062
1.2413835779926798,1.007680096926578
3.4596824227610874,1.866684344993026
4.170632110651466,2.7284353353817545
4.548970567486688,2.1702151330854025
4.654113657752236,3.53119928852953
5.359192200686451,3.3428528832217044
4.791313932458042,2.2960833784888757
4.021511485203323,1.685957724083028
6.925748328770236,4.386910534893316
4.530350836657576,2.607686308872179
3.6450644665123138,1.711084857905993
3.514633745558375,1.4990761752345714
2.83111348063487,0.32737364225105203
5.07585812853087,2.3278305946159086
6.767730537891514,2.7090426424854117
5.640300163421804,1.4353358022199734
4.856175128109664,2.963639949449152
6.671361487083727,2.745123097646043
6.96828542076567,3.1617602604120796
5.663851166610492,2.12357501258255
5.950786743126359,3.0755143596835355
5.180718059698348,1.5391492834081535
6.018591223223671,2.415528883754712
7.028969518606505,3.5211506464682083
4.6205683643094515,2.3777267521428955
5.784769208325111,3.7357012419375737
4.473472904805809,1.5434779785462323
5.237130496464367,3.2509701096847223
5.322578271149301,3.5138358095117446
3.451684589984847,1.4785883058526068
5.0594287093415256,2.4923902833148275
3.341428154058331,2.173387546085028
6.735737934634361,2.3438626854048974
5.94551215091308,2.708418116914396
5.956376904871919,3.6875334204983012
4.708598001228781,2.997984911189469
4.294481234717203,1.3127718542352635
2.2567584030954175,2.1615248774797116
5.630497107990377,2.1170174622095765
5.8514919845546345,3.348106672125885
5.615748739868104,3.032620555740734
3.1227612083004046,1.2950971963977274
5.362871868088103,2.988890247721193
5.12579483557494,1.6853023525691229
7.20526691748857,3.5364407573488097
5.790847144450151,2.4736860597595984
4.942178415989174,2.7630062730392946
5.843614798690338,3.503486427917453
6.150639041756911,2.954223278757142
4.631917022627615,2.819878743173442
3.552674402171104,1.9595029550227572
5.024314020774023,2.790646844036401
4.879720034888734,1.8557048956009137
5.199432038173201,2.3109057519861897
5.355598415883901,1.3072972305953316
7.472643365687427,2.0932293049219908
4.337926226274214,1.7337184440078206
5.792926542407527,1.3337369512220945
4.396442742595395,2.2909112872037114
3.0525705174714366,2.551880842921382
4.586822119495188,2.317482057180873
4.741481444441663,2.231075275112431
5.409628722966958,2.687619927487348
5.111491117176019,1.8995486025375294
4.806586148386957,3.842884726334426
5.815562317186413,2.5897916706713184
4.898818037873961,1.6519559899175595
6.042278339850718,1.8694548101744317
5.516070011555735,1.9795165013121516
7.319764334419198,4.087426267904576
4.347228895335111,1.8837697658925932
3.589316728947681,0.24580656816521707
6.852889422400402,3.5703861010288103
4.081712645719569,1.7999798502855369
5.987039040103401,2.128835298452969
3.208454678288928,0.9435563322766298
4.291931333628489,2.2246682848608645
6.448606636342917,3.9643534043432296
5.703541441808142,3.183862034330873
4.5552409012497055,2.0357899907702715
2.6284862006398,2.226928811371933
4.865755954102354,3.0669189975731594
2.978417879160832,2.7747220826040007
4.684067943998488,3.9717805677276883
6.518238671126872,2.3566997549812374
4.634337114919646,1.465307976625361
3.7593268581219235,0.20276163331757147
4.846258791241484,2.89583786716255
6.639577653890022,4.2658156642844
6.643648802736013,3.6744646332526094
4.745694638124455,2.4996377750319954
3.815680487547476,2.449685255900616
6.362360499749554,2.4704040913430183
5.565301570565014,1.4083128007996537
3.6161396192791417,1.5080572736096296
2.167602717214228,1.2948459112560802
6.151765797861793,2.2800556220679855
4.745949081232062,-0.35263955169427064
4.844336971797551,4.101777515483869
4.918024124051798,2.967509638887339
4.892101983982047,2.854038180402269
6.002976239834806,3.102806390515628
3.635279776195927,1.6734399352973162
4.48568014526599,3.1701837331172014
3.775478070325037,1.9273693273510195
6.377151185915967,2.36448856110258
4.8033015322512025,2.376546884162045
1.9240060077175638,3.304772613444542
3.3178115006748614,1.1026079381894105
5.945508250463768,1.6998693862461438
4.634888534373801,2.4829855968879353
4.291975794344119,1.2946088237581694
4.699791948729664,2.2966832771429684
4.427082768725691,0.9605932414892622
3.5378293777590377,1.6510271927941398
5.566318379119243,1.7787969994535229
5.223527554721988,2.820037368971329
5.34309195300368,2.788287067021219
6.4624041770888665,3.262299287735659
6.866700337045669,1.9679257333181117
6.837164273601232,3.250623350545581
4.671038659039089,2.3129333375117653
3.408818621226267,1.8082644871120883
5.202525576108713,2.148356267072299
4.4980538867198145,2.1001302072396832
7.287847978292687,3.7161909382397047
5.16282022442107,2.442664487181084
1.6676964937144367,1.0603358168173174
3.8596010581022533,2.3330675263837506
5.497720509867369,2.9582878529305194
4.644553963983311,2.50444655117211
5.777979894948823,3.1921160413365364
5.859096102699596,1.9717430406352525
6.402846771151059,2.92969284019509
5.630785244782777,1.7423987733401491
7.260936660883348,2.9266235189759726
5.186005604685227,3.805088967879878
5.3434612180740135,0.7858744269229807
5.677179655851222,2.9427852655926423
3.9317631015215566,1.7400642408265585
3.2842118667688527,0.883336528680005
2.8109474563077947,0.9118817316920322
5.015132642161556,2.783223162751953
6.059981822878566,2.178744156708744
4.474726107216526,2.3559157945598144
2.910107276808938,1.9952383440611885
5.545908093506339,3.2566235737554132
6.564284322814219,2.01872064868473
5.577694043830343,2.2940299105250572
5.589246733473994,3.5522704178346465
5.538617147608617,1.959601369493336
5.652235338019188,2.986812764672467
7.412275268758746,4.168877479920964
4.767540141169953,2.64760670632383
3.209160904017523,2.417609695168334
5.319518525566718,3.4960092871136004
5.365667910149652,1.645918923519635
5.260239296472308,2.4267362510182364
4.897016442978722,1.6957297425014244
6.009065715367198,3.2494371671449693
6.153227283444637,2.69975753954535
5.818081884505607,3.1720081025667386
5.069761165411501,2.097375704630772
8.228748636968335,4.817652733257841
6.2012120144948595,3.198778417395824
6.401208512615158,1.709354740661141
