time_s,true_x_m,true_y_m,true_velocity_mps,true_heading_rad,gps_x_m,gps_y_m,lidar_x_m,lidar_y_m,velocity_measurement_mps,heading_measurement_rad,gps_error_x_m,gps_error_y_m,lidar_error_x_m,lidar_error_y_m
5.2,7.178095749129485,0.6143091377468647,1.478609321785728,0.12715716887892398,6.866295808722436,-0.04088466882270192,7.479075550959208,0.5608500766617021,1.541542300533067,0.06468215268401295,-0.31179994040704906,-0.6551938065695666,0.3009798018297237,-0.0534590610851626
5.300000000000001,7.32476291342243,0.6330600892689269,1.4811413309773194,0.1285927877170898,7.461406146501139,-0.021059146147878738,7.185372097044565,0.6774388661407708,1.5382454120121105,0.11829569041204645,0.13664323307870976,-0.6541192354168056,-0.13939081637786446,0.04437877687184392
5.4,7.471654117688692,0.6520540496905954,1.4836053371783116,0.1300152212330333,6.869116349941296,0.26293367598056183,8.063971213289435,0.6846154143836745,1.4971180699405022,0.09149498938935308,-0.602537767747395,-0.3891203737100336,0.5923170956007436,0.03256136469307902
5.5,7.618762476693696,0.6712888794505485,1.4860005104603893,0.13142426200986895,7.246079701889471,1.9396721631595348,7.5917181618649385,0.3719358517795919,1.6078230718100848,0.09002701560818391,-0.37268277480422496,1.2683832837089863,-0.027044314828757895,-0.2993530276709566
5.6000000000000005,7.766081038805927,0.6907623595727629,1.4883260426201839,0.13281970451127956,7.9012318664164125,0.20082443655499022,8.18781662027687,0.3270096720727942,1.326241782320641,0.15461795146932442,0.13515082761048547,-0.48993792301777267,0.42173558147094214,-0.3637526874999687
5.7,7.913602788356917,0.7104721921654004,1.49058114744193,0.13420134511113666,8.186804701816959,1.478823760350564,7.7822030261239075,0.27117869237772696,1.4537447050266186,0.1782974786019277,0.27320191346004186,0.7683515681851637,-0.13139976223300895,-0.4392934997876734
5.800000000000001,8.061320648013377,0.7304160009693202,1.4927650609530088,0.1355689821228468,8.292236057190458,1.6373954840765426,7.812167770312307,0.9969600498424117,1.4820521557308435,0.1473148150574552,0.2309154091770817,0.9069794831072224,-0.2491528777010693,0.26654404887309147
5.9,8.209227481160466,0.7505913319559312,1.4948770416723047,0.13692241582841833,8.894167798633376,1.1743862699315644,8.080487327762258,1.0192730526875473,1.5252503484037756,0.11280649202811921,0.6849403174729094,0.4237949379756331,-0.12874015339820802,0.26868172073161617
6.0,8.357316094295204,0.7709956539740568,1.4969163708512851,0.1382614485072458,8.87764136468473,1.5308035651472438,8.51787868668425,0.5726178900490826,1.4043561706444185,0.15085255937086142,0.5203252703895253,0.759807911173187,0.16056259238904705,-0.1983777639249742
6.1000000000000005,8.505579239429045,0.7916263594454462,1.4988823527077313,0.13958588446460665,7.821266475459227,0.6118785057486011,8.84586453589956,0.886771027437955,1.5897132152699935,0.1473832311821907,-0.6843127639698178,-0.1797478536968451,0.34028529647051586,0.09514466799250873
6.2,8.654009616498653,0.8124807651085245,1.5007743146520414,0.1408955300598667,9.051899382495959,0.6135828727101943,8.020260211725855,0.9364834562313422,1.4387263425523098,0.1283028379177143,0.3978897659973061,-0.19889789239833025,-0.6337494047727981,0.12400269112281767
6.300000000000001,8.802599875783903,0.8335561128099341,1.5025916075060353,0.14219019373439074,9.313958913904605,0.34989336096550416,8.63144635727602,0.9920838753235456,1.5195193059498022,0.1446208830273973,0.5113590381207019,-0.48366275184443,-0.17115351850788166,0.15852776251361148
6.4,8.951342620332156,0.8548495703433836,1.5043336057141872,0.1434696860391529,9.254594607623606,1.5957374087743628,8.905095340178171,0.4124900776877702,1.452882268461515,0.16969491365454054,0.30325198729145053,0.7408878384309792,-0.04624728015398549,-0.4423594926556134
6.5,9.100230408387889,0.876358232335278,1.5059997075472191,0.1447338196620446,9.510548601874744,1.0093394491961625,8.93913071434716,0.5700652770912014,1.4154067293154107,0.1142309946392449,0.41031819348685444,0.13298121686088443,-0.16109969404072913,-0.3062929552440766
6.6000000000000005,9.24925575582673,0.8980791211765691,1.5075893352979899,0.14598240945487462,8.487698425161527,0.6104876475971521,9.437713793573872,1.0443330336573384,1.4530938528319262,0.11356331208409806,-0.7615573306652043,-0.28759147357941695,0.1884580377471405,0.1462539124807693
6.7,9.398411138593,0.9200091880002258,1.5091019354696147,0.14721527246005794,9.239176242407673,1.3360413883230735,8.470432016211905,0.40971467063231815,1.5793082255098596,0.14154116652207369,-0.1592348961853266,0.4160322003228476,-0.9279791223810943,-0.5102945173679077
6.800000000000001,9.54768899513985,0.9421453137036873,1.5105369789557543,0.14843222793699026,9.271860843253133,0.9514551103672841,9.437347841246499,0.564795915634717,1.4580367419816787,0.10508485624424538,-0.2758281518867165,0.009309796663596867,-0.11034115389335139,-0.3773493980689703
6.9,9.697081728871122,0.9644843100156258,1.5118939612130176,0.14963309738810268,9.342448839237045,1.48549801143698,9.47207594445329,0.8759675631038738,1.4122395382159298,0.16418033228798723,-0.3546328896340775,0.5210137014213542,-0.2250057844178333,-0.08851674691175201
7.0,9.846581710584049,0.987022920606312,1.5131724024254192,0.1508177045845948,9.461756792242713,-0.48626038515570535,9.929028146758373,0.7521646456826621,1.6274183584100343,0.1748714590995736,-0.38482491834133525,-1.4732833057620174,0.08244643617432415,-0.23485827492364994
7.1000000000000005,9.996181280911934,1.0097578222408354,1.5143718476608394,0.15198587559184093,8.77964675528723,0.7461546784128579,10.235687327091796,0.7955615570742388,1.5031743423453547,0.13770716645192738,-1.2165345256247033,-0.2636031438279776,0.23950604617986135,-0.21419626516659662
7.2,10.145872752765984,1.0326856259744066,1.5154918670194366,0.15313743879446645,10.189088083093798,1.4824094093968783,10.402497831284288,1.0121542851668006,1.4188888098162684,0.11586591063834167,0.043215330327815465,0.44972378342247166,0.25662507851830435,-0.02053134080760595
7.300000000000001,10.295648413775455,1.055802878388925,1.5165320557739637,0.154272224921091,11.101241096727644,1.6091930323721995,10.67580418357189,1.3045081250823298,1.6189976398813821,0.14060495827608385,0.8055926829521902,0.5533901539832743,0.3801557697964344,0.24870524669340477
7.4,10.445500528725303,1.0791060628699707,1.5174920345019416,0.15539006706873404,9.873190286860822,0.5943788604754559,9.990946252664068,1.2660122574133987,1.5276784222895943,0.14396283596703635,-0.572310241864481,-0.48472720239451483,-0.45455427606123455,0.186906194543428
7.5,10.595421341990546,1.1025916009233427,1.5183714492096498,0.1564908007268802,11.933093556533281,1.847274138133578,9.880264192376535,0.7838079941879073,1.3900355093734258,0.15022429571763654,1.3376722145427347,0.7446825372102353,-0.715157149614011,-0.31878360673543554
7.6000000000000005,10.745403079966565,1.1262558535302363,1.5191699714478912,0.1575742638012005,10.589552396609909,1.785524455994442,10.987043556309736,1.2474316903593607,1.362952095427819,0.18407373686179462,-0.1558506833566558,0.6592686024642058,0.2416404763431721,0.12117583682912443
7.7,10.89543795349457,1.1500951225401195,1.5198872984194953,0.15864029663692558,9.965683043011166,1.6906029201545438,10.949532570288286,1.406589761775585,1.426754866678244,0.12397617718497142,-0.9297549104834026,0.5405077976144244,0.05409461679371552,0.25649463923546545
7.800000000000001,11.045518160281496,1.1741056521003446,1.5205231530785228,0.1596887420418689,10.831118895431569,1.4451890593477397,10.952542934020716,0.9663737678911699,1.5386235657361809,0.1748288210361348,-0.214399264849927,0.271083407247395,-0.09297522626078053,-0.20773188420917466
7.9,11.195635887313607,1.1982836301214943,1.5210772842211433,0.16071944530909504,10.950766482823514,0.75695945883254,11.222547783848997,1.1126729378344427,1.5143407040829087,0.15442322843147083,-0.24486940449009262,-0.4413241712889543,0.026911896535390833,-0.08561069228705163
8.0,11.345783313263077,1.2226251897774398,1.5215494665681524,0.16173225423923093,10.597077410959574,2.188151209570601,12.045057651416863,1.5703179188701615,1.5092749165878807,0.17143976628171106,-0.7487059023035014,0.965526019793161,0.6992743381537859,0.34769272909272153
8.1,11.495952610886883,1.2471264110390612,1.5219395008391037,0.16272701916241625,11.663507425082447,1.6515444081973514,11.453917914759256,1.4182417735032915,1.4639750642635954,0.1565177485170677,0.16755481419556345,0.4044179971582902,-0.042034696127627634,0.17111536246423023
8.200000000000001,11.646135949417314,1.2717833222405497,1.5222472138180316,0.16370359295989018,11.498790745750563,1.6362174314775144,11.749745676164231,1.1555243186160815,1.573387494372254,0.16258714739919528,-0.14734520366675075,0.3644341092369648,0.10360972674691799,-0.11625900362446817
8.3,11.796325496943442,1.296591901677193,1.5224724584107427,0.16466183108521093,11.936424506162316,2.120309538460622,11.368082958984912,1.4465214734222687,1.5385793018950416,0.13422221546753427,0.14009900921887453,0.8237176367834291,-0.42824253795852957,0.14992957174507582
8.4,11.946513422782939,1.3215480792335146,1.5226151136936585,0.1656015915851058,12.031150332238017,1.2552204389430397,12.334623955680296,1.6373770849789406,1.6436699697801347,0.15317399670027676,0.08463690945507846,-0.06632764029047487,0.3881105328973571,0.31582900574542616
8.5,12.09669189984357,1.3466477380406199,1.5226750849541917,0.16652273511994747,12.276847536125153,1.6737845882773739,11.996035708911872,1.150524223765435,1.497287654937611,0.1712557843670098,0.1801556362815837,0.327136850236754,-0.10065619093169739,-0.19612351427518482
8.6,12.246853106973816,1.3718867161615758,1.5226523037226447,0.16742512498385517,12.558929358035817,1.99694835202613,12.712259364255413,1.39597522112757,1.5369122055400932,0.1331883837911531,0.3120762510620001,0.6250616358645542,0.46540625728159696,0.024088504965994212
8.700000000000001,12.39698923130199,1.397260808303633,1.5225467277956193,0.16830862712441658,12.782467473328492,1.5280604209808233,12.682331796402435,1.7839366631828213,1.6038710855685856,0.12871445334980683,0.3854782420265016,0.13079961267719015,0.28534256510044503,0.3866758548791882
8.8,12.547092470563316,1.422765767556078,1.5223583412509296,0.169173110162028,11.508834764791603,1.6409445902009434,12.61597962817433,1.296188258252033,1.5240970461909176,0.16649185578991452,-1.038257705771713,0.21817882264486527,0.0688871576110142,-0.1265775093040451
8.9,12.697155035414383,1.4483973071524812,1.5220871544540144,0.17001844540885033,12.682995207419195,1.165216711092187,13.06095248213035,1.2832516673419754,1.3814709945749097,0.1628720046959925,-0.014159827995188168,-0.2831805960602943,0.3637974467159666,-0.16514563981050567
9.0,12.847169151734482,1.474151102256094,1.5217332040558451,0.17084450688737773,12.648430294005484,1.7957392520415534,13.046017136389644,1.608692341167352,1.5787651704037968,0.21267908138123134,-0.19873885772899788,0.3215881497854593,0.19884798465516107,0.13454123891125785
9.1,12.99712706291327,1.5000227917671285,1.5212965529823315,0.1716511713486163,12.79026121964206,1.679319387642239,13.094529405819864,1.4610923224037788,1.5978376770939131,0.15963374184345094,-0.20686584327121021,0.17929659587511057,0.09740234290659508,-0.03893046936334957
9.200000000000001,13.147021032124286,1.5260079801506343,1.520777290415228,0.17243831828987055,12.848634372746831,0.4341278656594538,13.311938574552915,1.6499163661956735,1.6856644814246369,0.21917047565586714,-0.2983866593774547,-1.0918801144911805,0.16491754242862958,0.12390838604503919
9.3,13.296843344583827,1.552102239283679,1.5201755317645471,0.1732058299721345,13.222901571458332,1.57992092362123,13.2042733402828,1.7085232113861228,1.414280115694219,0.17517300645438336,-0.07394177312549603,0.027818684337550935,-0.09257000430102696,0.15642097210244396
9.4,13.446586309794723,1.5783011103205176,1.5194914186324882,0.17395359143708566,13.631284390427309,1.9474987308883644,13.257172860057455,1.2509378823528021,1.5090883277511158,0.2068523918172887,0.18469808063258528,0.3691976205678468,-0.1894134497372671,-0.3273632279677155
9.5,13.59624226377455,1.604600105574432,1.518725118768893,0.1746814905236785,14.136371358688598,1.6886367091454186,13.592402868400884,1.6087060765074572,1.3416017599530847,0.17921835390186366,0.5401290949140459,0.08403660357098672,-0.003839395373666604,0.004105970933025247
9.600000000000001,13.74580357126787,1.6309947104148999,1.5178768260182447,0.17538941788433615,13.540379987903965,2.4941688369199513,13.968205484088742,1.8543263388689126,1.5609427313562831,0.18531131739584944,-0.20542358336390693,0.8631741265050514,0.2224019128208716,0.22333162845401283
9.700000000000001,13.895262627942051,1.6574803851787525,1.5169467602582236,0.17607726700073656,14.55760372082213,1.9370612715363966,13.63818468958651,1.862325868269044,1.5339552960723912,0.1940389360270337,0.6623410928800791,0.27958088635764405,-0.25707793835554116,0.2048454830902914
9.8,14.044611862566285,1.6840525670939623,1.515935167329844,0.1767449341991926,13.345489766913108,1.633679558918397,14.638753686732455,1.9329028197970382,1.5093732183532673,0.17720509272978566,-0.6991220956531777,-0.05037300817556531,0.5941418241661709,0.24885025270307573
9.9,14.193843739173417,1.7107066722147009,1.5148423189591897,0.17739231866562238,14.889560731151192,2.118339529430071,13.739215595304964,1.4655787246965795,1.548577536098186,0.18905653534901135,0.6957169919777754,0.40763285721537046,-0.4546281438684524,-0.24512794751812148
10.0,14.342950759204204,1.7374380973662935,1.5136685126707785,0.17801932246010815,15.215847926889122,2.6036330469191316,14.469145864207983,2.0731218472483723,1.4529989414751523,0.16358925515363157,0.8728971676849193,0.8661949495528379,0.12619510500377856,0.33568374988207905
10.100000000000001,14.491925463633645,1.7642422220986973,1.512414071692581,0.17862585053104235,14.269318242397372,1.3473596468311486,14.250456889692053,1.981827289474601,1.5386229088209318,0.13298849498805781,-0.2226072212362729,-0.41688257526754857,-0.241468573941592,0.21758506737590366
10.200000000000001,14.640760435079054,1.7911144106471177,1.5110793448527229,0.17921181072885717,15.238905441357295,2.138633514415931,14.51025838909104,1.9143281678979391,1.70048881182835,0.16174500941680212,0.5981450062782403,0.3475191037688135,-0.13050204598801246,0.12321375725082132
10.3,14.789448299889521,1.818050013898383,1.5096647064679098,0.17977711381933786,15.434706952207208,1.6242791054247152,14.773075939333644,1.4307662457234382,1.4321531496980293,0.18668604409871173,0.645258652317687,-0.1937709084736679,-0.01637236055587654,-0.3872837681749447
10.4,14.937981730216475,1.8450443713616844,1.5081705562236034,0.18032167349651554,14.665408055480368,2.240049708596708,14.68580394445446,1.5177849924053897,1.4720538788089903,0.17125471632562975,-0.272573674736106,0.39500533723502357,-0.25217778576201577,-0.32725937895629487
